user,community
djezitkw,18
1854154023676620800,105
728181364311236608,1399
shatteredmmnto,1399
devira_vina,42
108815266,1400
gvnw_,1400
1584461288864108544,40
hukumitb,40
1509182094387597312,1401
cheesyrain,1401
1497382060612546560,327
120087524,34
1745595386348335104,62
kepolisian_ri,62
tni_ri,62
setneg_ni,62
1414956208335773696,1402
sandikalarunyam,1402
raaasyyel,1402
773475140126453760,105
1847589560018239488,1403
noahfeeds,1403
1721718201103634432,34
romo_atheistan,9
somexrecom,13
1677455338218586112,33
1619003953617965056,1404
peotryours,1404
1721085465821171712,1
2692209930,25
ripdemokrasi,36
306149773,50
1155598452367081472,77
1273881586954498048,50
1552082900383834112,48
2944356428,3
sagitaninta,3
1760623463117836288,25
1910223505649729536,23
anoma48,25
1851320939746652160,14
regrets10x,14
715494751248605184,34
1810726585722621952,1405
trashofad,1405
godriddans,1405
ramueonz,1405
1934267046038261760,1406
pemerintaoh,1406
1684726820229484544,1407
sekaladuniaa,1407
2412572689,1
3067033357,1408
blowvlow,1408
buble_chat59841,1408
1564626024247459840,1409
taniaviandra,1409
tiramissad,1409
712083068559884288,1102
drnewstwit,1102
croixsanct,12
piokharisma,12
183275241,58
sekarlangit585,58
joeprasety81980,3
lahakustudio,48
882616052667961344,1410
yerifisip,1410
pcreborn172737,48
8_ferry_8,48
_g03nt03r_,48
abu_farqah,48
amotsky,48
b4r4_akbar,48
hermoyliana,48
everymovieplug0,48
smileyndelight,48
mak_icihihihih,48
1694122482360262656,1411
arbeater_,1411
sosmedanu,1411
1878738942482370560,6
1713570006326489088,27
2311528753,1412
tsaytsrxf4369,1412
stackzgraphia,1412
1299718826041327616,1413
cyrillethea,1413
4885910358,1
1824105011959476224,612
nisfitongg,612
venaron2,12
909676570368991232,25
2551236338,1414
woqoyo,1414
1591822309764919296,40
2397456284,50
1647761274661670912,27
273809546,17
1736655168345927680,1415
ilmiahzayne,1415
1367845859489026048,46
chriestyank,77
1853804963060924416,25
236389654,2
arifgilang_,2
77220741,62
kemkomdigi,62
1607363521423249408,9
indonesiaku_yes,9
wiwikherma,46
sempa_naga,12
55168438,25
martaardy,77
balibetawi,77
prajogoj7,12
1918439155954270208,23
berbagiwawasanp,89
2449850334,5
herman_chou73,5
475801614,23
1732702700188696576,956
1729761988296019968,62
rimapurwasih,9
960680418373545984,105
1218109100178862080,1416
virdianaurellio,1416
1598714324515553280,24
wahyukris,1
1525644831703592960,36
1786797362704502784,1417
junnielatte,1417
64677499,1418
njidi,1418
guisse_bintu,1165
843500392755355648,1
1603689598072549376,48
124354451,25
97588675,19
1653767392433147904,1419
segarbee,1419
4817782883,1420
woohyeon__crew,1420
1852977725684039680,112
1146258613545177088,1421
aiethasya,1421
cadyheartfilla,1421
miaviska,1421
846855603314016256,2
857214150606340096,27
1747712983369908224,50
247178738,1422
qkniia,1422
1797086356486901760,1423
shadynorthy,1423
318260707,27
siska_syahidah,27
2959961835,25
395420876,1
1664559457567924224,34
1296411089408684032,1
yfwn08,25
rasyasyawal_,25
1540980579008913408,1424
nobitaro,1424
1517580694511562752,17
219506362,23
1258749445690101760,1425
rabbit_kookies,1425
ummabibi,759
1603676136214777856,36
1125617802721685504,18
1815656457599410176,50
1283978658932113408,36
wonhele,134
jeonjeffery,134
1841746039356989440,27
1076586041740410880,1426
channotread,1426
pejantan2026,12
1115510031301136384,40
1476371700421857280,1427
yo9yolo,1427
1010934498668605440,34
1627330573999181824,1428
aelznk,1428
1421258578690592768,1429
xpengmotors,1429
896346476950847488,1430
darmaningtyas,1430
arumanjani_,12
kensavitri35075,12
1678403678959484928,17
268687443,17
112068975,23
artibeus,23
801003010671263744,1
1563184662419509248,14
breaksthenorm,1145
1201391094946136064,2
homenumravelio,2
1796900215783374848,14
1741486334496419840,1431
bobaradoara,1431
1620224966116663296,25
932657813930721280,46
963058372432994304,421
1118716147757543424,1432
misosalt,1432
zip88zing,23
1588330285,23
1721490971505143808,4
1917460171602944000,1
fagtng,1
1455924894613446656,1433
soshuiro,1433
1257559334071857152,1434
jaedynation_,1434
_riverheaven,48
54189191,6
umimzacky,6
157202486,1435
maksumja,1435
1667553866441973760,1436
furinabogor,1436
1447577845,1437
adjiesanputro,1437
1597171022083473408,1
901246820,1438
taintedust,1438
929287558281830400,1439
capitalisborju,1439
yuswati4271,1439
1413744311041028096,1440
usnberkah,1440
1715538124372381696,34
252984299,25
2561581356,162
1927868465664380928,1441
msjnlee0023,1441
nnsaja1,33
316253624,365
1948061551883321344,50
1394598239299543040,1442
saturngguk,1442
1617911075235827712,12
1403349928911327232,27
1605406472984178688,3
1460891829340041216,1443
syaharbanu_,1443
1798675137593769984,1444
papua_muslim08,1444
1697670324,1
kenawhysii,1
1555976396283215872,23
2173331119,12
104567972,50
1411798697277493248,1445
martoart,1445
1882677821371486208,1446
yeoubihan,1446
xyz07629305,23
1475827270606483456,50
1854700767980277760,1
1636929993837268992,1447
ilysw_swan,1447
crypticwudy1,14
102938290,1448
kedaikopisurvei,1448
1246126017015578624,34
mindspeaklouder,34
wholefoods,11
insiderfood,11
buzzfeedfood,11
foodnetwork,11
jamieoliver,11
chefgruel,11
tomcolicchio,11
raekwon,11
mastercheforg,11
masterchefbr,11
foodbloggersca,11
1543282638751879168,40
1680938152985518080,874
1578984890103910400,17
kulukuluez,40
1828835206666854400,95
urmeliabe,95
1156974549658791936,23
garudatvnews,33
1481969256510410752,1449
afternoondtea,1449
1931592326268534784,340
geonwcc,340
iiwchen,340
1804028968737345536,251
536414283,1450
jayadiakbar_,1450
990444241,34
1823627049006981120,1451
ditjenpkh,1451
239691893,28
maringetweett,1
1728787550993829888,16
327912017,1452
bangsaemas,1452
billymambrasar,1452
ghiffardana,29
1604726981416714240,1
1946040052506918912,23
1296831809498447872,25
1658086969,40
humasjateng,1
kominfo_jtg,1
birokesrajateng,1
864097961894060032,1453
funtieclairo,1453
1232520551458959360,36
1609146396556550144,17
1710580039946006528,19
rhaesaa,608
175036363,12
1305373945147699200,11
sesuatudij0gja,9
1103701375509118976,105
327818730,95
1135062657545859072,6
1163436318296166400,1454
probobility,1454
2437945718,65
840972693616787456,25
1583839917703954432,77
1712749051,3
anakserapung,33
caktugiman,33
1068166579358130176,202
790948068166213632,95
starsbaby_,95
alyezzzzz,95
708769614,77
1613486251226845184,1455
jembought,1455
1533247270883577856,12
markjcarney,1
1321705798838362112,25
1706280040873574400,371
1752113457531588608,25
1603766794677669888,90
dustchamber,27
1683270316972457984,95
481775958,4
iipaahh,4
1160215159761039360,1
534014102,50
1630615027261800448,1456
lunoxgyn,1456
1468255813202370560,23
284501702,62
1245941612275851264,34
detikjatim_,34
1575879145497645056,25
lokasidisini,25
286227626,1
58871699,77
1849805107908784128,50
1675170503986909184,1
3018408978,18
1330211037715566592,1457
moneyloper,1457
mnadielmadani7,1457
956466225911029760,1458
airawerent,1458
1039074902601428992,1
1357285364117819392,1459
firmanzamizi1,1459
geiszchalifah,1459
2217829813,1
1794155659078041600,23
1717468613517725696,40
135783343,1460
unsoedmfs,1460
aingriwehuy,29
301991950,4
1687133782762217472,25
275389848,1461
talk_is_poison,1461
wildaaznaawalin,1461
598396434,23
427819929,162
1131422249934835712,1
810530847723962368,25
47171810,24
1658049522608791552,165
1298760466747912192,1462
yoona__imy,1462
hamenang,25
1891827034906820608,1463
caistheu,1463
1961659463234195456,12
1683422851578077184,14
271250554,7
1207538814702342144,19
ijhall___,19
1810371830777356288,1464
mdhvakrsn,1464
refrigerant134a,1464
1700903726737956864,1
1689188837531291648,1465
sarul91256637,1465
1462671859418234880,1
963751550,1466
zhe_leecrystal,1466
1267401888422481920,105
arthalight,105
asistencamat,105
42582982,1
1711226804978307072,1467
pagisendja,1467
1319321710521282560,12
1747951924417290240,36
1146616705692491776,25
1758278091779260416,46
1016413184,1468
edengreeeen,1468
1471462185477890048,165
1470662914814136320,1469
deadpeopleshlt,1469
124171593,23
994239118421803008,1044
elinieo,1044
349113887,4
1607388595664605184,23
1092339847,36
4737372074,1470
emoceanl,1470
156519375,1471
abcdefghany,1471
483473604,9
1119031480657666048,40
98333673,4
bapribp,4
1411381036475322368,28
hendro6811,28
hbasuni,28
1576542846228000768,28
ronpolx,28
alumni_monas,28
daryotoyoto2,28
2562230414,1472
bakuteh1721,1472
97639549,161
239226985,65
132164120,1473
haarahmadina,1473
1038242663961509888,19
1416402054516416512,1474
pawangsadboy101,1474
sosiolcgi,1474
1852025048548413440,16
1658848503471251456,1475
ence_dwi,1475
1879436919735758848,48
prabawantasri,48
rabdinyo,48
pe_enestee,48
1645820726187012096,1
revolutia,1
1369894998079021056,25
rondangsib1136,19
sparklebloom_,19
jjsengui2,19
58185819,4
godikago,4
1002099665498656768,6
bassilseed,161
admiralkizaruuu,161
komtlooo,12
81806050,1476
sppg_samigaluh,1476
ferascorp,161
meinerdbeer,161
alwijo,161
1637572714205421568,6
430355610,1
andrsdwang,3
1466323739440648192,165
1743939521673367552,48
1079363384200445952,1
1131142274924941312,1
1603982915490091008,1
june_dya77,1
103027478,50
1350760343006396416,25
1620788035829776384,36
1286540721210580992,17
1856386235268530176,9
nonblok67,9
896574872,1477
_jamkecil,1477
winnercogan,1477
rafialif_,1477
1635158211350130688,66
950618030278557696,34
ombahku,34
nyanmeongsama,25
583869780,1
1525694025457487872,105
1256071804587618304,17
1520648543752450048,3
1578057813108326400,1478
silverwuft,1478
1794138492248997888,254
1605783604591620096,1
497858718,1479
goal_id,1479
1740090428723277824,1480
heny_nugraheni,1480
436792141,23
radiosmartfm,23
251203651,3
1436021033446744064,119
392781745,17
303617833,1481
rgantas,1481
1531605022902849536,1482
moonstrfvck,1482
576147540,1
75457009,279
mar_tzl,12
1682032311028846592,1
cilegonupdated,1
1249252096903274496,1483
micinboy,1483
amal81gmailcom1,12
jumianto_rk,1
1081205704898179072,221
didikmukrianto,221
1879848513212956672,17
01_pcygirl,17
fouvnds,17
1818674424058724352,25
1315880695143690240,17
1907076066902188032,25
737826042,40
2679235576,1
daeng_embang,1
1288107736761171968,3
274914620,50
4614654673,1484
nyaineneng,1484
1578518885413822464,14
4834697112,50
1045627109249449984,50
1768706390326149120,17
1245302231898796032,105
adie_rew,19
1523509626742145024,1
1641703807251025920,1485
sinonimolo,1485
pengennyetir,1485
kelixmann,1485
1256253744309624832,449
suga_sly,449
ealbertromel,449
ruhulanakgaul,13
52307891,62
3233590753,3
1304964486063742976,3
70332139,1
goriaucom,48
1849102232102305792,14
1276567658968702976,46
1120689253489369088,34
rumput_lauttttt,9
pedes_dikit,9
1544625625977483264,1
peterkhs,25
1135854822026911744,3
1671756015057137664,1486
thalit_taa,1486
pluffymonster,1486
andryn170403,1486
moreteamore,1486
1866673929844297728,50
1204687849,25
143756229,1487
dediiajii,1487
1103166919778086912,25
819493628,25
rafsa_08,25
heumtasty,19
sasisbumi,1442
215894901,360
masdjodi1,360
maripadusan,360
1506627733102948352,161
138767245,17
1546441290120056832,119
gawoxnlee,40
2390882640,1488
jujihoo,1488
namgildaerow,1488
170435848,23
1608476566312620032,17
1732295731061690368,16
abyalthaf,16
reyvangali,16
trywnsbzb128,16
39716466,1489
raplee,1489
1775059475516252160,14
260767825,25
185837653,1490
junlearnscrypto,1490
78251644,9
1456820658168492032,27
1545883974,1
1043930821957046272,2
taeyong_soloist,2
hidaya_istqmh30,2
nukamari_,2
1073866854899212288,1087
andre13p0k,1087
wartabengawan,65
538716428,1491
wilsonsitorus,1491
1012912916,36
kangsemproel,36
800902515898269696,95
iamindrimut,42
1619261360977883136,1
narendramodi,1
1170532756247347200,1492
zeeeperone,1492
oliviaarien,1492
1841736300724158464,1
bishamonavatar,1
1126905223971127296,36
sukmawijaya91,36
1784082986557956096,50
837262735205289984,36
319943699,23
nanaanina,23
86039168,4
822805219,25
1793375177117724672,17
1499449001816752128,28
afiffurqoni,36
pancasilabumi,346
166917667,36
miftaharis17816,94
1251743846544769024,1493
cipamagz,1493
2805790330,9
107670169,1494
pekerjalab,1494
1825183637958213632,1495
annaarior,1495
1806969484391198720,13
micsoak10,12
dstoickov,12
1680742661530206208,1496
karkar26867175,1496
denyrinawan,1496
farhankudosan,1496
1672962396858761216,360
1454404004,1497
lntoiewds,1497
1740929114675310592,50
andaterdiam,23
abrahamganeshaa,23
604157201,11
865397861449515008,1498
dophoon,1498
1286094926912958464,1
1103121769026641920,378
rio_boniek,48
profmelankolis,48
1678201979301134336,50
_adoreuky,50
andy__1983,50
1539478844477911040,1499
khalchive,1499
1391644992968421376,1500
arkwila,1500
1754877745505370112,1501
mindra_az,1501
ijaykang203,19
117124138,873
1641317888798916608,1
1520404835853832192,3
298717124,50
1915891951,34
1335464191147143168,105
1346423505882030080,119
1640911014849032192,1
1250987353167953920,25
284900879,1502
cakecvaine,1502
1348887314190065664,27
bkngoid,48
1452792237465608192,28
1683521882736431104,321
1752828247992418304,1503
globeeyenews,1503
srsweetbakes,12
1565170604881223680,1504
chirawan_cher,1504
csarbina,12
23343960,1505
gibran_rakabuming,1505
1314547478604050432,18
1551942445612646400,27
najwashihab,28
unpad,28
itbofficial,28
undip,28
ub_official,28
its_campus,28
unair_official,28
pb_hmi,28
pmii_indonesia,28
kammipusat,28
ronaldinho0023,28
yennywahid,28
tututsoeharto49,28
bemui_official,28
nurmantyo_gatot,28
saidaqil,28
official_ansor,28
pak_jk,28
realamienrais,28
ridwankamil,28
maskikiek,28
1910908591114248192,1
1528245652253462528,24
780554097388687360,1
1206471689908801536,17
295481041,4
1613544919955832832,95
babymillowl,95
77911133,23
496830545,25
893426967147536384,810
1458794700802953216,1
1668444118442471424,449
1757969993638236160,1
1047413149907836928,1506
speedingjunkie,1506
183217247,1
1427350655790829568,9
wilyathings,19
1778101006959788032,1507
eggclubeu,1507
487243948,1508
heri1618,1508
1884933862914240512,1509
sukwoops,1509
1294225010924466176,7
iam__stanis,7
1126232321026285568,28
roe_wet,12
akuratco,12
1297597335589986304,1510
ohnewwiee,1510
1047153853,17
iechsyauqii,36
antitaxcampaign,36
g0nkz,12
askperplexity,12
1969990335603552256,12
1488374271210844160,27
1146072401613975552,1511
meutyasz,1511
255893778,1
162945732,25
1931691725283860480,1
1205243458186883072,14
favouredfaith6,14
teamkhabib,14
1902557061642366976,17
943978973440049152,28
216630298,7
313753106,1512
yudisyudis,1512
noctemzella,1512
1876460089642807296,23
1738761619843559424,13
740912695138914304,1513
ceo_yoo,1513
diskacfrwns,1513
1504116396590264320,1514
falla_adinda,1514
30766806,119
61702888,27
126973300,1
1293316784376836096,25
cuankie99,25
1164912526582173696,29
592462265,1515
tessyong,1515
biasalahanakmud,1515
284002647,518
1406064264637411328,24
iccank242424,24
59793377,12
azvinhutama,12
cityoftaeyong,12
dee__1209,1
musniumar_,1
771625268624580608,1049
katak_pohon,1049
figlio_delsole,1049
3140360197,12
409794613,62
74715743,4
98helloxen_,4
1297086155796578304,161
1919087424296370176,12
hanyouchill,2
ohmtiimut,2
1860692886628737024,143
eastl0ner,18
diardidas,18
38863512,40
1572656928,34
2225094739,146
doddyarisusanto,146
1367084784485212160,1516
roulettehatto,1516
1262143072705474560,1517
seje_0,1517
1714512829628452864,119
1830533794178494464,36
gangsterrandom,36
paradokslogika,36
herlambang42810,105
2923675267,40
3003955086,9
stravenues,40
1359168560807952384,8
1744317624958492672,7
1389569936725463040,1
ayyarrin,1
sebutirmarmut,1
1701165997330427904,1518
safeforevery1,1518
751229756906045440,14
1131485347773214720,6
nyggsan,27
1354014495182446592,1519
histoaria,1519
1788157497196642304,1520
nimnja,1520
174631261,24
1788137133456101376,14
1323191603142385664,1521
balt0d,1521
490213185,16
1450018198397415424,7
smindrawatii,62
1500733114921852928,1
bellfloweryy,2
1241531228718841856,1522
yuuendah,1522
dinulfadli_,1522
4141024154,36
67234933,1523
socialiteghibah,1523
67819797,11
559695579,95
irhamnapermana,95
785890073401327616,62
1445927716419608576,494
1837667786325467136,105
1259084887371309056,105
113093830,119
1429846710751174656,4
1842483246329966592,25
1250685621368057856,1524
thndrcloud_,1524
63125478,50
shlmnrafli,50
_rwis26,50
922327453,19
2889531644,62
bukantarisa,19
1920246035483668480,1525
lvantill,1525
787175266908934144,17
749738646572453888,95
1191678395551084544,1
1522732661349011456,24
1455080350116311040,25
dariguruhonorer,25
230075863,4
482871306,1
64954006,11
1461597708221702144,25
1409523876560736256,1526
yunbobsan,1526
ersatriwahyuni,714
787051280,65
1639702091928338432,1
1933344485544722432,40
103471005,29
911573057243713536,23
1492480346201329664,1111
nazafatula,1111
warengmberot,36
1397211768150274048,279
1845403098900201472,1527
teddyt3ch,1527
1720063149087535104,14
mariagora24,14
goatrollup,14
rainbowdotme,14
netscape___,12
250533058,1528
crsl_concert,1528
1829258546581495808,1529
jcryle,1529
1361972463706329088,50
1965370414651322368,27
1745333672071557120,50
areaarsenal,90
801076566478311424,1530
siapfertilisasi,1530
1012516335807447040,77
knownaspipit,77
1647612132580806656,34
1187461412,1531
myungjbe,1531
1672232753893642240,50
1671560624336408576,674
124822781,62
1621470375820546048,1532
bluemberryz,1532
1829401555327688704,9
imaginarysteady,9
luke_paath,9
122913305,1533
sysricha,1533
1961832740,1534
